1.351852822225714624e+08
1.341692172675428391e+08
1.331499698273537457e+08
1.327534289567007571e+08
1.328437079390859902e+08
1.329686958626040965e+08
1.717741325807161927e+08
1.436306280700972080e+08
1.333417871305202991e+08
1.340380322092138827e+08
1.341347544926392734e+08
