1.331027080023227483e+08
1.331027175468449593e+08
1.331027580354221612e+08
1.331026891443824023e+08
1.331027350597359687e+08
1.331027206879400462e+08
1.331027246052786410e+08
1.331027339747850001e+08
1.331027306475334615e+08
1.331027085983883590e+08
1.331027095452773124e+08
