,url,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,global_subjectivity,global_sentiment_polarity,title_subjectivity,title_sentiment_polarity,data_channel_is_politics,data_channel_is_business,data_channel_is_living,data_channel_is_style,data_channel_is_entertainment,data_channel_is_other,likes
135,http://www.huffingtonpost.ca/2015/09/25/head-lice-symptoms_n_8197194.html,12,549,0.040072859745,0.889790398918,0.040072859745,292,45,7,0,4.37158469945,0,0,0,0,1,0,0,1,0.419230769231,0.0944573944574,0.0,0.0,0,0,0,0,0,1,17
136,http://www.huffingtonpost.ca/2015/09/25/heather-mckenzie-facebook_n_8199046.html,12,2760,0.0101449275362,0.888930232558,0.0101449275362,288,45,7,0,4.83731884058,0,0,0,0,1,0,0,1,0.431641013308,0.168053780435,0.0,0.0,0,0,0,0,0,1,5741
137,http://www.huffingtonpost.ca/2015/09/25/kayla-bourque_n_8198940.html,12,369,0.0352303523035,0.895897662109,0.0352303523035,284,48,9,0,5.14363143631,0,0,0,0,1,0,0,1,0.290656565657,-0.00214646464646,0.477272727273,0.136363636364,0,0,0,0,0,1,2116
138,http://www.huffingtonpost.ca/2015/09/25/leonardo-dicaprio-cuts-man-bun_n_8196320.html,10,2553,0.00587544065805,0.880457380457,0.00587544065805,301,49,8,0,5.38738738739,0,0,0,0,1,0,0,1,0.352399891775,0.167978896104,0.0,0.0,0,0,0,1,0,0,233
139,http://www.huffingtonpost.ca/2015/09/25/media-reports-alberta-man-accused-of-killing-dad-toddler-out-of-coma_n_8199082.html,12,674,0.00148367952522,0.896793134598,0.00148367952522,290,45,7,0,5.46290801187,0,0,0,0,1,0,0,1,0.237173579109,0.0971774193548,0.0,-0.1,0,0,0,0,0,1,122
140,http://www.huffingtonpost.ca/2015/09/25/runner-bean-benefits_n_8191472.html,11,786,0.0165394402036,0.884898710866,0.0165394402036,282,29,7,0,4.52290076336,0,0,0,0,1,0,0,1,0.475293753865,0.210966810967,0.0,0.0,0,0,1,0,0,0,11
141,http://www.huffingtonpost.ca/2015/09/25/supportive-housing_n_8192050.html,19,4111,0.0109462417903,0.884313461625,0.0109462417903,313,41,7,0,4.40233519825,0,0,0,0,1,0,0,1,0.447549706157,0.0885905645681,0.5,0.3,0,0,0,0,0,1,1527
142,http://www.huffingtonpost.ca/2015/09/25/vancouver-daycare-teaches-toddlers-about-indian-residential-schools_n_8196608.html,8,819,0.031746031746,0.891316959969,0.031746031746,285,47,7,0,5.30769230769,0,0,0,0,1,0,0,1,0.528949443414,0.0965211425479,0.0,0.0,0,0,0,0,0,1,170
143,http://www.huffingtonpost.ca/2015/09/26/canada-election-2015-swing-ridings_n_8198874.html,11,571,0.00700525394046,0.874045801527,0.00700525394046,292,47,8,0,6.33450087566,0,0,0,0,0,1,0,1,0.33125,-0.1125,0.0,0.0,1,0,0,0,0,0,2915
144,http://www.huffingtonpost.ca/2015/09/26/edmonton-sign-spelling-opertunity_n_8201994.html,6,230,0.0347826086957,0.887656033287,0.0347826086957,302,43,8,0,5.26086956522,0,0,0,0,0,1,0,1,0.590476190476,0.128571428571,0.0,0.0,0,0,0,0,0,1,578
