,url,date,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,average_token_length,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,global_subjectivity,global_sentiment_polarity,title_subjectivity,title_sentiment_polarity,abs_title_sentiment_polarity,abs_title_subjectivity,data_channel_is_politics,data_channel_is_business,data_channel_is_living,data_channel_is_style,data_channel_is_entertainment,data_channel_is_other,PERSON,ORGANIZATION,LOCATION,O,likes
17,http://quebec.huffingtonpost.ca/2015/09/30/trucs-professionnel-patisserie_n_8221598.html,2015/09/30,11,483,0.583850931677,0.842053629823,0.430641821946,119,17,6,5.33126293996,0,0,1,0,0,0,0,0,1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,24
18,http://quebec.huffingtonpost.ca/2015/09/30/un-candidat-liberal-precise-ses-propos-sur-le-port-du-niqab_n_8222682.html,2015/09/30,19,742,0.598382749326,0.836432892673,0.419137466307,137,34,3,5.01078167116,0,0,1,0,0,0,0,0,0.0555555555556,-0.0555555555556,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2
19,http://www.huffingtonpost.ca/2011/11/18/justin-trudeau-striptease_n_1101153.html,2011/11/18,15,246,0.126016260163,0.884303112314,0.0772357723577,290,46,0,4.91463414634,0,0,0,0,1,0,0,1,0.208148148148,0.135185185185,0.1,0.2,0.2,0.1,1,0,0,0,0,0,0,0,0,0,800
20,http://www.huffingtonpost.ca/2011/11/25/canada-housing-market-bubble-overvalued-economist_n_1113031.html,2011/11/25,13,1148,0.322299651568,0.887233127955,0.230836236934,293,50,1,5.05574912892,0,0,0,0,1,0,0,1,0.438622435933,0.097687544523,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,0,0,0,230
21,http://www.huffingtonpost.ca/2011/12/13/canadian-debt-income-poorer_n_1145718.html,2011/12/13,12,760,0.319736842105,0.894185787481,0.223684210526,276,48,2,4.78289473684,0,1,0,0,0,0,0,0,0.364721184447,0.138157603432,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,0,0,0,77
22,http://www.huffingtonpost.ca/2012/01/12/new-housing-price-index-statscan_n_1201603.html,2012/01/12,10,695,0.326618705036,0.885529656127,0.214388489209,279,48,2,5.09496402878,0,0,0,1,0,0,0,0,0.561733185514,0.204773343188,0.702272727273,0.368181818182,0.368181818182,0.702272727273,0,1,0,0,0,0,0,0,0,0,0
23,http://www.huffingtonpost.ca/2012/01/12/royal-lepage-canada-house-prices-2012_n_1201488.html,2012/01/12,11,1216,0.352796052632,0.88757632068,0.248355263158,281,50,1,5.11677631579,0,0,0,1,0,0,0,0,0.430687977334,0.108928131489,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0
24,http://www.huffingtonpost.ca/2012/01/13/canada-mortgage-rates-bmo-record-low_n_1204448.html,2012/01/13,10,1093,0.350411710887,0.885260770975,0.247026532479,297,57,1,5.0274473925,0,0,0,0,1,0,0,1,0.439233359233,0.0972500647501,1.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,31
25,http://www.huffingtonpost.ca/2012/02/24/canada-household-debt-carney-raise-rates_n_1299683.html,2012/02/24,13,1217,0.36729663106,0.892060541689,0.302382908792,279,48,2,5.15858668858,0,0,0,0,1,0,0,1,0.376788059163,0.0794873436748,1.0,-0.25,0.25,1.0,0,1,0,0,0,0,0,0,0,0,1
26,http://www.huffingtonpost.ca/2012/04/20/toronto-house-prices_n_1441091.html,2012/04/20,12,1063,0.334901222954,0.887761377614,0.244590780809,278,49,2,5.09595484478,0,0,0,0,1,0,0,1,0.447473822474,0.13733026233,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,0,0,0,9
